Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Contempt,Craving,Disappointment,Disgust,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Nostalgia,Pride,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise,Sympathy,Triumph
0145.mp3,0,0,6.0667,3.9333,0,6.2667,19.8667,0,0,0,0,0,0,0,0,0,0,0,1.0667,33.2667,0,7.2667,21.4,0,0,0,0,0,0,0,0,7.8,0,0
0146.mp3,8.8667,0,29.2667,11.5333,0,8.2,34.5333,0,5.8667,0,0,0,0,0,0,0,11.3333,5.6667,17.2667,0,0,0,8.5333,11.9333,0,0,0,0,0,0,0,22.2,0,0
0147.mp3,0,0,25.7333,20.1333,0,0,0,0,6.6667,10.0667,7.8,0,0,0,0,0,9.5333,0,0,0,0,0,5.8,0,0,0,0,0,0,1.6667,0,11.6,0,0
0148.mp3,0,0,0,0,0,3.9333,42.1333,0,0,0,14,0,0,0,0,0,15.4,0,6.6667,8.3333,0,0,4.3333,0,0,0,0,0,0,0,0,17,0,0
0149.mp3,9.0667,4.6667,55.1333,0,0,0,30.3333,0,6.6667,14.4,0,0,0,0,0,0,4.9333,0,0,0,0,0,6.6667,6,0,0,0,0,0,3.6,0,0,0,0
0150.mp3,4.5333,26.5333,4.9333,11.6,0,0,8.4,0,6.6667,9.2667,0,0,0,0,0,0,0,0,0,6.2667,0,0,19.0667,17.3333,0,0,0,0,5.8,0,0,0,0,0
0151.mp3,0,12.1538,0,44.3077,0,0,23.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8462,0,0,0,0,0,10.7692,0,12.6154,0,0
0152.mp3,0,0,29.6923,0,0,0,0,0,0,0,0,0,58.6154,0,0,0,9,0,2.1538,0,0,0,5.8462,6.3077,0,0,0,0,0,14.3077,0,0,0,0
0153.mp3,0,0,0,0,3.2308,14.9231,0,0,0,0,24.9231,0,0,0,9.3077,13.3846,0,0,7,26.2308,13.2308,31.3846,0,0,0,0,0,0,21.5385,0,0,3.8462,0,7.3077
0154.mp3,0,0,0,0,0,10.3077,5.8462,0,0,0,6.6154,0,0,0,3,28.6154,0,0,14.6923,17.8462,0.30769,22.4615,0,0,0,0,0,0,24.8462,0,0,25.3846,13,0
0155.mp3,6.5385,0,0,24.5385,0,0,14.2308,2.6154,0,0,28.1538,0,0,0,6.4615,0,0,0,3.7692,0,0,0.53846,14.7692,6.4615,0,0,0,0,0,5.9231,0,20.6154,0,0
0156.mp3,0,0,16.5385,21.6154,0,0,9.4615,0,0,0,0,0,0,0,0,0,9,0,31.4615,7,0,0,8.0769,6.1538,0,0,0,0,0,10,0,4.0769,0,0
0157.mp3,5.6154,0,12.7692,0,0,0,6.1538,0,0,0,7.6923,0,0,0,0,0,0,0,5,6.7692,0,0,36.6154,6.0769,0,0,0,0,0,0,0,37.3077,0,0
0158.mp3,0,0,0,0,14.3846,8.3846,0,0,0,0,19.8462,3.5385,0,6.6154,17.6154,0,0,0,6.7692,23.3077,0,0,0,0,0,0,0,0,30,0,0,4,0,0
0159.mp3,0,0,0,34.1538,0,0,1.3077,7.6923,0,0,12.3846,0,0,0,0,0,0,0,5.9231,0,0,0,0,7.5385,0,0,5.4615,0,0,7.2308,0,22.0769,7.3846,0
0160.mp3,0,2,0,26.8462,0,0,13.1538,5.7692,0,0,14.0769,0,0,0,0,0,0,0,6.3846,22,0,2.9231,0,12.4615,0,0,5.1538,0,0,0,0,10.0769,0,0
0161.mp3,0,1.4615,0,31.6923,0,0,7.3846,0,0,0,0,0,0,0,0,0,0,0,4.5385,0,0,0,0,26.6154,0,0,0,0,0,13.4615,0,21.2308,0,0
0162.mp3,0,0,0,0,0,4.1538,0,0,0,0,0,0,0,0,0,0,0,0,4.2308,0,0,0,13.5385,0,0,0,0,12.5385,0,0,75.9231,0,0,0
0163.mp3,0,1.3077,0,27.7692,0,0,9.3077,0,7.6923,0,7.1538,0,0,0,0,0,0,0,0,0,0,0,18.9231,13.2308,0,0,0,0,0,0,0,21.9231,0,0
0164.mp3,13.1538,7.2308,0,3.8462,6.6923,0,0.92308,0,7.3077,0,0,4.3077,0,0,0,0,0,0,8.0769,0,0,0,6.0769,23.6923,14.5385,0,0,0,0,6.3077,0,1.2308,0,4.6923
0165.mp3,6.0769,6.8462,0,28.4615,0,0,24.0769,0,0,0,0,0,0,0,0,0,0,7.1538,14.0769,0,0,0,0,50.2308,0,0,0,0,0,21.7692,0,0,0,0
0166.mp3,0,0,0,0,0,7.2308,0,0,0,0,0,0,0,0,0,25.7692,0,0,7.6154,36.4615,0,40,0,0,0,0,0,0,17.7692,0,0,14.2308,9.3846,0
0167.mp3,22.0769,0,0,39.4615,0,0,8.1538,0,0,0,6.0769,0,0,0,0,0,0,0,13.2308,0,0,0,10.6154,6.4615,0,0,0,0,0,7.2308,19,25.6154,0,6.5385
0168.mp3,0,19.7692,0,39.6154,0,0,28.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2308,0,0,0,0,0,0,0,6.6154,0,0
0169.mp3,0,0,6.7692,19.2308,0,0,8.2308,11.6154,7.2308,0,0,0,0,0,9.5385,0,0,0,0,0,0,0,19.6923,0,0,0,0,0,0,0,0,13.3077,0,0
0170.mp3,0,0,5.0769,0,0,7.5385,0,0,0,0,7.1538,0,0,0,0,0,1.9231,0,17.6154,18.7692,0,12.6923,10.5385,0,0,0,9.7692,0,6.3077,15.1538,0,37.6154,0,6.2308
0171.mp3,5.6154,1.9231,44.7692,2,0,0,17.3846,0,0,12,0,0,0,0,0,0,6.2308,0,0,0,0,0,16.7692,5.6923,0,0,0,0,0,6.3846,0,0,0,0
0172.mp3,0,15.3846,0,41.3077,0,0,16.5385,0,0,6.5385,0,0,0,0,0,0,4.3077,0,0,0,0,0,14.2308,20.2308,0,0,0,0,0,7.1538,0,0,0,0
0173.mp3,0,0,0,10.1538,0,0,2.7692,0,7.1538,0,12.9231,0,0,0,0,0,0,0,11.6154,0,0,0,0,20.3846,0,0,0,0,0,16.9231,0,20.6154,0,26.6154
0174.mp3,0,0,0,28.6154,0,0,16.3077,0,0,0,4.8462,0,0,0,0,0,3.3077,0,4.3846,0,0,0,0,13.3846,0,0,0,0,0,25.0769,0,25.6923,0,6
0175.mp3,0,0,36.7692,0,0,0,13.3077,0,6.8462,4.7692,7.1538,0,0,0,0,0,10.1538,0,0,0,0,0,20.5385,6.3846,0,0,0,0,0,3.1538,0,3.9231,0,0
0176.mp3,0,0,0,7.1538,0,0,0,0,1.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3846,6.4615,53.6154,0,4.6154,0,0,6.3077,0,0,0,0
0177.mp3,0,0,0,51.3077,0,0,0,0,0,0,0,3.9231,0,0,0,0,0,0,0,5,0.84615,0,0,24.6154,0,0,0,0,0,0,0,17.8462,5.1538,0
0178.mp3,0,0,0,23.6923,0,0,0,0,18.3077,0,2.3077,6.8462,0,0,0,0,0,0,2.8462,0,0,0,0,1.5385,31.2308,0,0,0,0,0,0,0,0,0
0179.mp3,0,7.3077,0,12.1538,0,0,6.3077,0,0,0,0,0,0,0,53.3077,0,0,0,0,6.8462,0,0,0,9.1538,0,0,0,0,0,0,0,16,3.3077,0
0180.mp3,0,0,57.2308,0,0,0,35.3846,0,0,20.1538,0,0,0,0,0,0,15.6154,0,0,0,0,0,11,0,0,0,0,0,0,6.3077,0,0,0,0
0181.mp3,0,0,0,0,0,25.6429,0,0,0,0,0,0,0,1.5714,19.2143,0,7.1429,0,0,27.6429,0,31.6429,0,0,0,0,0,0,58.8571,0,0,14.2143,7.1429,0
0182.mp3,8.0714,0,0,33.2143,0,0,23.5714,0,0,0,0,0,0,0,0,0,0,0,0.78571,0,0,0,15.6429,0,0,0,0,0,0,11.4286,0,28.3571,0,0
0183.mp3,19.5714,0,0,46.9286,0,0,0,0,2.2857,0,0,0,0,0,7.1429,0,0,5.9286,1.1429,0,0,0,4.5714,9.7143,0,0,0,0,0,0,0,11.5,0,0
0184.mp3,5.9286,42.5714,0,8.7143,0,0,28.7857,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0.71429,40.9286,6.7143,0,0,0,0,3.4286,0,0,0,0
0185.mp3,15.7857,0,0,10,0,9.7143,23.2857,0,0,5.1429,0,0,0,0,0,0,2.7857,0,10.6429,2,0,0,17.2857,6.7143,0,0,0,0,0,16.9286,0,8.9286,0,0
0186.mp3,0,0,0,0,0,8.3571,0,0,0,0,15.4286,0,0,0,28.9286,11.9286,0,0,0,18.5,0,30.2143,0,0,0,0,0,0,12.8571,0,0,0,5.1429,0
0187.mp3,0,0,0,0,0,0.92857,0,8.2143,0,0,2.3571,0,0,0,88.8571,0,0,0,0,0,0,8.5,0,0,0,0,0,0,7.1429,0,0,10.5,1.7857,0
0188.mp3,10.2857,6.9286,0,41.9286,0,0,6.6429,2.1429,6.5,6.7857,2.3571,0,0,0,0,0,0,0,0,0,0,0,13.1429,25.8571,0,7.1429,0,0,0,6.3571,0,2.8571,0,0
0189.mp3,0,0,0,10.3571,0,13.2857,0.92857,0,0,0,0,0,0,5.4286,7.1429,7.7857,0,0,10.8571,1.6429,0,8.6429,16.2857,0,0,0,0,0,12.4286,3.7857,0,7.2857,6.6429,0
0190.mp3,0,0,0,0,0,44.2857,0,1.1429,0,0,2.2857,0,0,0,0,0,0,0,0,55.0714,0,7.1429,0,0,0,0,0,0,0,0,0,5.6429,0,0
0191.mp3,0,0,0,14.5714,1.5714,0,6.5714,1.2857,7.1429,2.9286,0,5.5,0,0,5.8571,0,0,0,17.5714,0,0,0,15.7857,10.0714,0,0,0,0,0,9.5714,0,0,0,1
0192.mp3,21.4286,24.6429,0,15.0714,0,0,12.4286,0,0,0,0,0,0,0,0,0,0,0,12.5714,0,0,0,8.8571,27.8571,5.4286,0,0,0,1.9286,0,0,7.9286,0,0
0193.mp3,4.3571,17.8571,4.6429,7.6429,0,0,5.0714,3.2857,6.8571,5.2857,0,0,0,0,0,0,2.2143,0,0,0,0,0,0,20.0714,42.2857,0,0,0,0,3,0,0,0,6.7143
0194.mp3,0,26,0,58.1429,0,0,10.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5714,10.6429,0,0,0,0,0,0,0,3,0,0
0195.mp3,0,0,0,0,0,24.2143,4.8571,0,0,0,0,0,0,0,0,11.0714,4.2857,0,0,30.4286,0,33.0714,2.6429,0,0,0,0,0,23.2143,0,0,21.2143,5.4286,0
0196.mp3,0,0,18.3571,2.5,0,0,3.4286,0,0,0,2.3571,0,25.5,0,0,0,18.5714,0,0,0,0,0,18.4286,0,0,0,0,0,0,5.3571,0,6.3571,0,0
0197.mp3,0,0,0,0,30.6429,12.1429,0,0,0,0,5.3571,5.7143,0,32.9286,61.3571,6.0714,0,0,0,9.1429,0,19.4286,4,0,0,0,0,0,43.8571,0,0,6.4286,6.2143,0
0198.mp3,7.7143,0,54.9286,0,0,0,8.7857,0,0,31.1429,0,0,0,0,0,0,11.7143,0,0,0,0,0,1.5,6.1429,0,0,0,0,0,5.9286,0,0,0,0
0199.mp3,0,0,17.4286,15.5,0,0,11,0,3.9286,0,9.2857,0,0,0,0,0,23.5714,0,0,0,0,0,16.7857,0,0,0,0,0,0,12.0714,0,6.9286,0,0
0200.mp3,2.1429,0,0,37.4286,2.5714,3.5,0,0,0,0,0,5.6429,0,0,5.9286,0,0,0,4.8571,0,0,7.1429,5.5,5.7143,0,0,9.4286,0,7.1429,17.9286,0,17.2143,0,12.2857
0201.mp3,18.5714,12.8571,0,6.3571,0,0,14,5.8571,12.2143,0,0,6,0,0,6.1429,0,0,0,0,0,0,0,0,5.8571,37.6429,0,0,0,5.7143,6.7857,0,0,10,0
0202.mp3,0,0,0,25.2857,0,16,0,0,5.9286,0,4.0714,0,0,0,0,0,0,0,31.2857,2.3571,0,0,0.85714,0,0,0,0,0,0,6.1429,0,0,0,0
0203.mp3,0,0,0,0,0,14.7857,0,7.1429,52.5,5.1429,5.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0204.mp3,5.5714,12.6429,7.1429,2.1429,0,0,5,0,0,0,0,0,0,0,0,0,0,4.5,2.0714,0,0,0,1.0714,15.5,9.7857,0,0,66.2857,0,0,0,0,0,4.8571
0205.mp3,0,0,6.8571,12.8571,0,0,0,0,5.7143,2.7857,2.2143,0,0,0,0,0,11.1429,0,0,0,0,0,39.3571,0,0,0,0,0,0,5.5,0,2.6429,0,0
0206.mp3,9.3571,9.8571,0,12.6429,0,0,3.9286,0,7.0714,3.9286,0,2.5714,0,0,0,0,0,0,1.5714,0,0,0,9.4286,12.7143,4.0714,24,0,0,0,0,0,0,0,16.0714
0207.mp3,9.5714,18.2857,0,0,0,0,18.0714,0,6.8571,10,6.2143,0,0,0,0,0,5.2143,0,0,0,0,0,0,32.3571,5.6429,0,0,0,0,5.0714,0,0,0,0
0208.mp3,0,0,0,0,0,8.2857,0,0,0,0,0,0,0,24.0714,0,7.5,1.2143,0,0,8.5,0,17.6429,0,0,0,0,0,0,50.3571,0,0,0,18.2857,0
0209.mp3,0,0,0,21.5,9.6429,6.9286,0,0,0,0,7.2143,10.0714,0,14.2857,11.2143,16.2143,0,0,3.2857,2.7143,0,0,8.7143,0,0,0,0,0,18.3571,0,0,6.2857,2.7143,0
0210.mp3,0,0,0,41,0,0,0,0,13.8571,0,26.1429,0,0,0,7.1429,0,0,0,2.5,0,0,0,11.9286,5.6429,0,0,0,0,0,6.8571,0,0,0,0
0211.mp3,0,0,0,2.1538,0,0,0,0,0,0,0,0,0,2.8462,0,28.3846,7.4615,0,0,0,0,2.3077,0,0,0,0,0,0,5.6923,0,0,22.1923,9.9231,0
0212.mp3,0,0,0,0,0,0,0,0,3.6923,0,7.3077,0,38.3846,0,5.0769,0,0,0,0,0,0,0,3.0769,0,0,0,0,0,0,0,0,0,0,0
0213.mp3,0,0,0,0,16.5385,6.8462,5.5385,0,0,0,0,4.9231,0,0,23.8846,0,0,0,5.7692,6.3846,0,38.9231,0,0,0,0,0,0,15.3846,0,0,1.8462,13,0
0214.mp3,0,0,0,23.4615,0,1.2308,0,4.0769,0,0,0,0,0,0,63.6923,0,0,0,0,0,0,0.61538,5.5385,0,0,0,0,0,0,0,0,10.1538,0,0
0215.mp3,0,19.3846,0,42.9231,0,7.3846,7.4615,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10.6154,16.5385,0,0,0,0,0,0,0,7.6923,0,0
0216.mp3,0,0,0,0,0,6.5385,0,0,0,0,0,0,0,0,42.7692,27.1538,0,0,0,5.7692,0,17.4615,0,0,0,0,0,0,7.6923,0,0,0,0,0
0217.mp3,7.6923,0,31.3077,0,0,4.6154,37.5385,0,0,34.6923,0,0,0,0,0,0,15.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0218.mp3,0,0,0,0,45.1538,0,0,0,0,0,2.7308,8.8462,0,0,48.9615,0,0,0,0,8.7692,3.3846,13.0769,0,0,0,0,0,0,14.6923,0,0,4.9231,6.6154,0
0219.mp3,0,0,51.9615,5.7692,0,0,47.7692,0,0,27.7308,0,0,0,0,0,0,10.7692,0,0,0,0,0,6.5385,3.6154,0,0,0,0,0,0,0,0,0,0
0220.mp3,0,0,8.1538,0,0,0,33.6154,0,0,0,0,0,0,0,0,0,27.3077,0,7.1538,0,0,0,24.9231,0,0,0,0,0,0,4.4615,0,4.5385,0,0
0221.mp3,0,0,0,36.3077,0,0,6.8462,0,10.1538,0,27.6154,0,0,0,4.7692,0,5.8462,0,0,0,0,0,10.4231,0,0,0,0,0,0,0,0,7.6923,0,0
0222.mp3,0,0,0,34.1923,0,3.8462,0,12.8462,0,0,0,0,0,0,0,6.5385,0,0,0,9.9231,0,26.7692,0,0,0,0,0,0,7.6923,0,0,7.6923,6.5385,0
0223.mp3,0,0,0,0,0,12.0769,3.5385,0,0,0,0,0,0,0,46.1538,0,0,0,0,0,0,15.0769,14.5,0,0,0,0,0,0,0,0,3.7692,0,0
0224.mp3,0,12.3077,0,24.0769,0,7.6154,6.1154,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8462,11.9231,0,0,2.1538,0,0,0,0,14.9615,0,0
0225.mp3,0,0,0,0,21.7692,0,0,0,3.7692,0,0,27.2308,0,5.3077,53.8077,0,0,0,0,0,6.8846,6.2308,0,0,7.3846,0,0,0,6.3846,0,0,0,0,0
0226.mp3,0,6,0,0,4.2308,0,0,0,0,0,0,0,0,0,18.1538,0,0,0,0,0,6.8462,15.3846,0,0,0,0,0,0,67.0385,0,0,0,25.6923,0
0227.mp3,0,0,0,34.0769,0,0,0,33.7692,5.8462,0,2.2308,0,0,0,0,0,0,0,0,0,0,0,3.5769,4.6154,0,0,0,0,0,4.9231,0,0,0,0
0228.mp3,0,0,18.2308,12.2308,0,0,48.3462,0,0,0,0,0,0,0,0,0,1.4615,0,12.8462,0,0,0,5.3077,6.8462,0,3.6923,0,0,0,0,0,13.8462,0,0
0229.mp3,20,6.1538,6,20.1538,0,5.7692,32.0769,0,0,0,0,0,0,0,0,0,0,0,7.3077,6,0,0,15.2308,0,0,0,2.3077,0,0,0,0,2.1538,0,9.4615
0230.mp3,0,0,16.8462,7.6923,0,0,34.5385,0,0,0,2.8462,0,0,0,0,0,24.3077,0,0,0,0,0,21.3077,0,0,0,0,0,0,0,0,0,0,0
0231.mp3,5.3846,0,0,11,0,11.5769,8.4615,0,0,0,0,0,0,0,0,0,0,0,16.4615,0,0,0,19.6154,0,0,0,16.3846,0,0,0,0,19.3077,0,0
0232.mp3,0,0,0,27.5385,0,0,12.2308,0,5.4615,0,6.6154,0,0,0,0,0,0,0,6.8462,0,0,0,19.5385,4.7692,4.0769,0,0,0,0,4.9231,0,13.1538,0,7.6923
0233.mp3,0,0,23,0,0,0,4.5769,0,6.3846,0,7.6154,0,0,0,0,0,31.5385,0,0,0,0,0,14.9231,0,0,0,0,0,0,0,0,0,0,0
0234.mp3,0,0,2.0385,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2308,0,60.7692,0,0,0,0,0,0,0,0,0,0,0,0
0235.mp3,0,0,0,0,0,0,0,0,7.6923,0,0,0,0,0,95.8462,0,0,0,0,0,0,7.6923,0,0,0,0,0,0,0,0,0,0,0,0
0236.mp3,0,0,0,0,0,12.1538,0,0,0,0,6.8462,0,0,0,6.6154,0,0,0,0,10.6923,0,39.6923,0,0,0,0,0,0,25.6154,0,0,0,15.3846,0
0237.mp3,1.0769,0,0,59.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7692,13,0,0,0,0,0,0,0,1,0,7.6923
0238.mp3,0,0,0,0,8.7308,6.1538,0,0,0,0,0,0,0,0,6.5385,0,0,0,0,20.4615,0,41.6538,0,0,0,0,0,0,25.3846,0,0,22.1538,13.9231,0
0239.mp3,20.7692,2.0385,0,0,0,7.5385,21.5385,0,0.84615,0,0,0,0,0,0,0,0,0,4.8462,15.2308,0,7.6923,6.1538,14.6154,0,0,5.4615,0,7.6923,4.8462,0,6.0769,0,12.4615
0240.mp3,0,0,0,0,12.3077,5.4615,7.1538,0,0.61538,0,11.6923,0,0,0,30.6923,0,0,0,0,16.3846,0,51.7692,0,0,0,0,0,0,21.4615,0,0,31.7692,3.7692,0
0241.mp3,0,36.7857,0,46.4643,0,0,21.6429,6.4286,0,0,0,0,0,0,0,7.1429,0,0,0,0,0,0,0,16.2857,0,0,0,0,5.6429,0,0,0,14.1429,0
0242.mp3,0,5.1429,7.1429,0,0,0,0,3.4286,6.2857,1.4286,0,0,0,0,0,0,2.8571,0,16.2857,0,0,0,1.4286,0,0,0,0,15.3214,0,5.6429,39.5357,0,0,0
0243.mp3,0,0,0,0,0,6.7857,0,0,0,0,3.5714,6.8571,0,0,53.6786,5.0714,0,0,0,13.1071,0,48.4286,0,0,0,0,0,0,0,0,0,11.0714,0,0
0244.mp3,0,0,0,8.1429,8.3571,0,0,3.5714,0,0,7.1429,0,0,0,81.9286,0,0,0,5.5,6.3571,0,24.5714,6.0714,0,0,0,0,0,0,0,0,7.1429,0,0
0245.mp3,7.1429,14.4286,0,51,0,0,7.1429,0,4,2.0714,0,0,0,0,0,0,0.071429,0,7.1786,0,0,0,0,3.4286,4,0,0,0,0,13.0357,0,0,0,6.9286
0246.mp3,22.5,0,0,22,0,15.2143,10.7143,0,2,0,0,0,0,0,0,0,3.4286,3.7143,11.2143,0,0,0,29.6429,0,0,0,0,0,0,10.0357,0,10.4286,0,12.6071
0247.mp3,0,0,3.5714,53.2857,0,0,8,0,5.2857,0,10.5714,0,0,0,0,0,3.7857,0,6.6786,0,0,0,0,0,0,0,0,0,0,6.5,0,9.6429,0,0
0248.mp3,0,0,32.5357,0,0,0,3.3571,5.8571,0,5.3571,15.7143,0,0,0,0,0,14.3571,0,2.5714,0,0,0,36.6786,0,0,0,0,0,0,0,0.85714,0,0,0
0249.mp3,0,0,0,3.2143,0,21.7143,3.5714,0,0,0,0,0,0,0,0,0,0,0,15.6071,36.7857,0,13,5.9286,0,0,0,6.5,0,0,0,0,5.6429,3.2857,0
0250.mp3,0,0,11.0714,21.3571,0,0,0,0,0,0,12.75,0,0,0,0,0,9.4286,0,0,0,0,0,34.0714,0,0,0,0,0,0,0,6,35.2857,0,0
0251.mp3,5.7857,0,34.5357,5.5,0,0,14.0357,0,0,5.0714,6.8929,0,0,0,0,0,13.3571,0,2.5,0,0,0,42.7143,6.7857,0,0,0,0,0,0,0,16.5357,0,0
0252.mp3,0,0,0,6.2857,17.8571,9.1786,0,0,0,0,3.2857,6.4286,0,1.5,13.1071,21.2857,0,0,5.8571,6.5714,0,14.6071,0,0,0,0,0,0,13.2857,0,0,24.9286,4.5,0
0253.mp3,3.5714,0,15.7143,17.4286,0,0,11.2857,0,0,0,5.7857,6.4286,0,0,0,0,0,0,0,0,0,0,34.5357,0,0,0,0,0,0,10.5,0,11.7143,0,0
0254.mp3,0,0,0,31.6429,0,7.1429,0,0,4.7857,0,3.4286,0,0,0,0,7.1429,0,0,5.8571,5.7857,0,6.7143,4.4286,0,0,0,5.1429,0,9.4286,0,0,20.9286,12.3929,0
0255.mp3,4.5,25.4286,14.1429,0,0,3.5357,12.6429,0,14.9286,5.4286,3.5357,0,0,0,0.64286,0,0,0,0,3.4286,0,5.7143,0,6.5,0,0,0,0,6.9286,0,0,0,3.5714,0
0256.mp3,0,8.75,0,46.1071,0,0,0,0,5.7857,0,0,0,0,0,0,0,2.9286,0,9.4286,0,0,0,5.4286,9.9643,5.5714,0,0,0,0,3.3929,0,0,0,0
0257.mp3,4.0714,25.5714,0,30.5,0,7.1429,17.5714,3.5,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,25.5714,0,0,0,0,10.6786,0,0,5.0714,16.5714,0
0258.mp3,0,28.8571,0,73.5714,0,0,9.7143,0,0,0,0,0,0,0,0,0,0,3.4286,0,0,0,0,7.1429,36.3214,0,0,0,0,0,13.8929,0,13.2857,0,0
0259.mp3,0,0,0,0,17.0714,14.2857,0,0,0,0,0,7.1429,0,0,21.7143,24.5714,3.1429,0,8.3571,27.2857,0,34.0714,0,0,0,0,0,0,32.2143,0,0,13.1429,7.1429,0
0260.mp3,0,16.9286,5,44.5714,0,0,16.8571,0,0,7.1429,0,0,0,0,0,0,0,7.1429,0,0,0,0,3.4286,16.5,0,0,0,0,0,3.5,0,12.1786,0,0
0261.mp3,5.6429,0,5,36.7143,0,0,0,0,0,0,13.0714,0,0,0,0,0,2.7143,0,0,0,0,0,26.25,0,0,0,0,0,0,0,0,20.0357,0,0
0262.mp3,0,0,0,4.7143,0,23.5714,7.2143,0,0,0,12,0,0,4.8571,0,0.78571,4.7857,0,16.2143,19.3571,0,18.7857,13.8214,0,0,0,0,0,0,6.8571,0,3.0714,8.5714,0
0263.mp3,0,0,0,10.1786,0,0,0,0,23.7857,0,4.0714,0,0,0,0,0,0,0,0,0,0,0,0,11.5,38.9286,0,0,0,0,0,0,4.7857,0,0
0264.mp3,32.9286,0,2.25,30.7857,0,0,18.5,0,0,0,0,5,0,0,0,0,0,4.4286,18.25,0,0,0,13.25,0,0,0,0,0,0,13.6786,0,17.5714,0,26.8929
0265.mp3,0,0,0,30.1786,0,0,6.1429,0,14.2857,0,3.5714,0,0,0,0,0,0,0,27.4286,0,0,0,4.9286,0,0,0,0,0,0,6.7143,0,10.0714,0,8.7143
0266.mp3,0,0,0,0,0,17.7143,0,0,0,0,0,0,0,0,61.9286,0,0,0,0,18.3929,0,45.8571,0,0,0,0,0,0,3.5714,0,0,0,0,0
0267.mp3,0,0,0,6.4286,0,0,0,0,19.7857,8.2857,6.3571,0,0,0,0,0,0,7.5357,14.9643,0,0,0,0,19,3.5714,0,0,32.1429,0,0,0,0,0,0
0268.mp3,0,0,0,0,0,3.5714,0,3.5714,16.1429,0,3.5714,0,0,0,15.7143,0,0,0,0,0,0,0,3.5714,0,0,0,0,12.3571,0,0,10.75,0,0,0
0269.mp3,0,0,0,6.0714,2.7143,17.8571,0,0,0,0,0,0,0,0,0,0,5.1429,0,15.7143,35.5,0,19.5,0,0,0,0,38.5714,0,6.7857,3.5357,0,7.5,5.1429,3.5714
0270.mp3,0,0,0,48.5714,0,0,0,0,0,0,5.7143,0,0,0,0,10.0714,0,0,4.2143,0,0,3.5714,0,7.1429,0,0,0,0,0,0,0,20.0357,0,0
0271.mp3,0,0,0,0,0,2.9167,0,2.25,0,0,0,0,0,0,79.4167,0,0,0,0,1.75,0,16.0833,0,0,0,0,0,0,0,0,0,6.8333,0,0
0272.mp3,0,1.25,0,14.6667,0,0,0,7.3333,0,0,28.6667,0,0,0,2.4167,0,2.4167,0,0,0.41667,0,13.75,2.4167,3.75,0,0,0,0,0,0,0,10.9167,0,0
0273.mp3,8.25,16.6667,0,34.4167,0,0,7.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5833,0,0,0,0,0,0,0,7.6667,0,0
0274.mp3,0,22.8333,0,5,0,0,46.5833,0,0,3.0833,0,0,0,0,0,0,0,0,0,0,0,0,1.8333,25.5833,0,0,0,0,0,0,0,0,0,0
0275.mp3,5.3333,0,15.3333,17.0833,0,0,6.0833,0,0,0,0,0,0,0,0,0,0,0,19.3333,0,0,0,12.3333,0.91667,0,0,0,0,0,5.0833,0,16,0,0
0276.mp3,0,0,0,2.5,0,2.75,6.75,0,0,0,0,0,0,1.5833,0,2.6667,0,0,0,0,4,0,0,8.5,0,0,0,0,41,0,0,0,11.8333,0
0277.mp3,2.1667,10,0,45.25,0,0,12.6667,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4167,1.6667,0,0,21.5833,0,0,0,4.25,0,0
0278.mp3,0,0,0,0,0,9.4167,0,6.5833,0,0,5.1667,6.9167,0,0,5.9167,13.1667,0,0,0,15.0833,0,28.0833,2.1667,3.5,0,0,0,0,15.4167,0,0,0,0.5,0
0279.mp3,0,0,0,0,3.6667,17.1667,0,0,0,0,16.5833,0,0,3.5,0,3.1667,0,0,0,40.9167,0,25.5,0,0,0,0,0,0,24.8333,0,0,0,3.5833,0
0280.mp3,0,0,8,7,0,0,32.8333,0,0,4.25,0,0,0,0,0,0,0,0,23.4167,0,0,0,19.1667,0,0,2,0,0,0,0,0,0,0,11.5833
0281.mp3,0,11.8333,0,62.6667,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9167,28.25,0,0,0,0,0,0,0,5.3333,0,0
